"","country_name","year","country_code.x","region","income_group","HET","rd","country_number","FDI","ICT","Skills","Industry_activity","Access_to_finance","CPI","GDP","GFCF","EX"
"245","Finland",2012,"FIN","Europe & Central Asia","High income",10.4735919116817,3.3983199596405,20,1.6081608581,0.8283343911,0.8625050187,0.7798413634,0.7844099998,3.1615288715,47711.7772408932,23.0778413923805,38.8082790730065
"246","Finland",2013,"FIN","Europe & Central Asia","High income",9.02392907701926,3.27136993408203,20,-0.0390734057,0.8579074144,0.8503630757,0.8130106926,0.7843042612,2.2155886545,49878.9603104049,22.0080167970987,38.0176291228019
"247","Finland",2014,"FIN","Europe & Central Asia","High income",10.0520599955454,3.14751005172729,20,6.7654846371,0.8045752048,0.8480945826,0.7686889172,0.7688458562,1.2095918512,50260.9624573295,21.4720368105869,36.4814376235518
"248","Finland",2015,"FIN","Europe & Central Asia","High income",10.1842019957389,2.87195992469788,20,0.8996651196,0.7797635198,0.8736286163,0.7828577161,0.7593862414,-0.1557570191,42785.2449352725,21.2299832059985,35.4069588665232
"249","Finland",2016,"FIN","Europe & Central Asia","High income",10.0522849596343,2.72442007064819,20,3.5667296158,0.7425698042,0.8729864955,0.7780866623,0.7684885859,0.389,43784.9532494307,22.7447843396868,34.8104524683015
"250","Finland",2017,"FIN","Europe & Central Asia","High income",9.65603840857333,2.72786998748779,20,1.1201837981,0.8865578175,0.7684018016,0.7411754131,0.7945318222,0.8397334369,46412.7600090904,23.3489909456874,37.5495468424797
"251","Finland",2018,"FIN","Europe & Central Asia","High income",9.01758300794313,2.7574200630188,20,-0.7876888691,0.8756611943,0.7880149484,0.7431902289,0.7896073461,1.1686028133,49988.2062021367,24.075010065878,38.4687872116233
"252","Finland",2019,"FIN","Europe & Central Asia","High income",9.21454102016798,2.79682993888855,20,5.0063113904,0.8769134283,0.7875812054,0.7288606763,0.7972977161,1.1365522629,48630.4659323208,23.8261804901233,39.8806794019795
"253","France",2008,"FRA","Europe & Central Asia","High income",21.4329214115065,2.06117010116577,21,1.2852594963,0.5663977861,0.8763059378,0.7540327311,0.7831757665,3.1602582721,45814.3495186976,23.5960509541353,28.1193848563025
"254","France",2009,"FRA","Europe & Central Asia","High income",24.0914869416335,2.21206998825073,21,1.1401723234,0.7456487417,0.8645374179,0.7801815867,0.815961957,0.1007071156,41962.934537451,22.0675038808689,24.8355472102672
"255","France",2010,"FRA","Europe & Central Asia","High income",26.2948277913036,2.17857003211975,21,0.5245559432,0.7623482347,0.8474394679,0.7664143443,0.8047824502,1.7395067071,40988.1407338158,22.1054193151969,26.7882998402738
"256","France",2011,"FRA","Europe & Central Asia","High income",25.0896226972951,2.19161009788513,21,1.1034709011,0.7674500346,0.8213840127,0.8025508523,0.7986915112,2.2860666894,44149.4323608043,22.4238705499354,28.4213374764194
"257","France",2012,"FRA","Europe & Central Asia","High income",26.6626605557059,2.22707009315491,21,0.5971981941,0.7800869346,0.8346843123,0.7785933614,0.8016467094,2.2141832471,41212.4617065255,22.4581147872179,29.2030271868495
"258","France",2013,"FRA","Europe & Central Asia","High income",27.1559979226953,2.23703002929688,21,1.2166187701,0.775456965,0.8160965443,0.8262701035,0.7952383161,0.9905622,42990.4172891716,22.0418677784553,29.3647378670492
"259","France",2014,"FRA","Europe & Central Asia","High income",27.4407037954667,2.27591991424561,21,0.0934825198,0.7397409678,0.8089540601,0.8219041228,0.7763109207,0.6122736702,43442.9042881273,21.8197337848556,29.666684498073
"260","France",2015,"FRA","Europe & Central Asia","High income",28.1846092902506,2.2270200252533,21,1.8558109728,0.7672193646,0.7969359756,0.8275777698,0.7624044418,0.0890801722,37004.7482976817,21.4992776669917,30.5926223781313
"261","France",2016,"FRA","Europe & Central Asia","High income",27.9094627128882,2.22237992286682,21,0.931376445,0.7638210654,0.8010341525,0.8245078921,0.7702822685,0.30600306,37397.6266326133,21.8153025183416,30.2475371833945
"262","France",2017,"FRA","Europe & Central Asia","High income",25.9970054154372,2.1988799571991,21,0.9545162347,0.7851065397,0.7131860256,0.8043692112,0.8030970693,1.1644484323,39163.1982969821,22.4958450176342,30.9486331871
"263","France",2018,"FRA","Europe & Central Asia","High income",25.9170336616783,2.19666004180908,21,1.4950223088,0.8325557113,0.7204071283,0.7952005267,0.8092004061,2.0990805436,42022.6564100094,22.8926343012712,31.7136672102555
"264","France",2019,"FRA","Europe & Central Asia","High income",26.9114445946556,2.19179010391235,21,1.0365635788,0.843519628,0.719938755,0.7910760641,0.8234679103,1.2972597319,41003.3206416884,23.4773868934438,31.5920554143668
"265","Germany",2008,"DEU","Europe & Central Asia","High income",15.0704599306815,0.661830008029938,22,0.217873098,0.8160130382,0.8814678192,0.7867441773,0.8020564914,2.75435638,45928.1168616101,20.3029660434559,43.7991902579629
"266","Germany",2009,"DEU","Europe & Central Asia","High income",16.7898186515556,0.625569999217987,22,0.7006619931,0.6437918544,0.8650985956,0.8114973903,0.8264446259,0.2461706783,41810.9853959123,19.2675397529572,38.1199069398503
"267","Germany",2010,"DEU","Europe & Central Asia","High income",16.8848621678456,0.603470027446747,22,1.9327486682,0.6582460999,0.8630692959,0.8079004288,0.8133783937,1.1186903138,41762.6845007331,19.5425050694119,42.565473405085
"268","Germany",2011,"DEU","Europe & Central Asia","High income",16.3375426871204,0.684260010719299,22,1.8030528045,0.8734814525,0.8379251361,0.8164997697,0.7806602716,2.4824608743,45986.8982920843,20.3708475029329,45.05713628061
"269","Germany",2012,"DEU","Europe & Central Asia","High income",17.2215382672389,0.710049986839294,22,0.7989330446,0.8714104891,0.8547526598,0.7976614237,0.7733343244,2.159031069,43256.1224407462,20.3210930641713,46.3071201430804
"270","Germany",2013,"DEU","Europe & Central Asia","High income",17.2943283240144,0.814779996871948,22,0.3422894578,0.8669112921,0.8349916339,0.8431569338,0.764752686,1.606185567,45699.2707878291,19.9014708236257,45.4186778593914
"271","Germany",2014,"DEU","Europe & Central Asia","High income",17.2060161377871,0.839980006217957,22,-0.0824961979,0.8100263476,0.828156352,0.8310124278,0.7404810786,0.7701049128,47446.566149615,20.0402742337135,45.6192633128717
"272","Germany",2015,"DEU","Europe & Central Asia","High income",17.8212320062987,0.966050028800964,22,0.9099742912,0.7842858434,0.8197529316,0.8359729648,0.7213363647,0.6796419545,40893.1860935959,20.0198269765843,46.920738356608
"273","Germany",2016,"DEU","Europe & Central Asia","High income",18.0793257800525,1.00529003143311,22,0.4508480571,0.7816268802,0.8234378695,0.8374196887,0.7222556472,0.3660292823,42116.3375507833,20.2983022515424,46.0732628543356
"274","Germany",2017,"DEU","Europe & Central Asia","High income",15.8079121202966,1.15227997303009,22,1.3178923443,0.8795116544,0.7295638919,0.8175788522,0.7473223209,1.7029036051,44670.2222823214,20.41148887719,47.1630406836519
"275","Germany",2018,"DEU","Europe & Central Asia","High income",15.7444628643071,1.21370995044708,22,1.8127420112,0.8570282459,0.740798831,0.8226228356,0.7458879352,1.9350034781,47944.5327352927,21.0652067331263,47.3088591421652
"276","Germany",2019,"DEU","Europe & Central Asia","High income",16.3846506680047,1.27566003799438,22,1.3544438809,0.8382612467,0.7406736016,0.8166462779,0.7551750541,1.353299629,46762.6334053766,21.3736086558449,46.6696129860707
"277","Greece",2008,"GTM","Latin America & Caribbean","Upper middle income",10.8496240833043,2.61512994766235,23,1.2690994468,0.4820005,0.7445355058,0.4575453997,0.7727690339,4.2301836432,32010.6557009904,23.8137324378873,23.3615690275965
"278","Greece",2009,"GTM","Latin America & Caribbean","Upper middle income",12.2252280516093,2.74266004562378,23,0.738336213,0.4562021196,0.7088522315,0.5201949477,0.8080710769,1.3471231617,29847.6317918291,20.791479690243,18.9821868205149
"279","Greece",2010,"GTM","Latin America & Caribbean","Upper middle income",11.5945308937546,2.73024010658264,23,0.1111438086,0.4631009996,0.7260610461,0.5089998841,0.7874435186,4.7038622027,26902.4094360608,16.5592658672075,21.7981021490645
"280","Greece",2011,"GTM","Latin America & Caribbean","Upper middle income",11.2501392565187,2.80555009841919,23,0.4044698944,0.4839940965,0.7125793099,0.5431949496,0.8327875137,3.1185207845,25682.206058114,13.676151054553,25.4897748402871
"281","Greece",2012,"GTM","Latin America & Caribbean","Upper middle income",10.1431849133704,2.88165998458862,23,0.7187571471,0.479758203,0.7034125328,0.5032515526,0.8426902294,1.0341645104,22076.9074539643,11.5296303596724,28.7425794655455
"282","Greece",2013,"GTM","Latin America & Caribbean","Upper middle income",8.46757614474897,2.8359899520874,23,1.1799743207,0.5608491898,0.6999258399,0.5716911554,0.8362496495,-0.8539340505,21882.7874358534,11.196880462884,30.2072069848421
"283","Greece",2014,"GTM","Latin America & Caribbean","Upper middle income",11.4962890914385,2.87784004211426,23,1.1426291765,0.5375546813,0.7168492079,0.5270966291,0.823664844,-1.3935275826,21646.472166538,10.8342851340746,32.48559818352
"284","Greece",2015,"GTM","Latin America & Caribbean","Upper middle income",12.9089717501871,2.9337899684906,23,0.6483279443,0.5389709473,0.6969999671,0.5427708626,0.8131013513,-1.0937030734,18100.4311287741,10.7700399474708,32.1271612438756
"285","Greece",2016,"GTM","Latin America & Caribbean","Upper middle income",13.7095685650554,2.94039011001587,23,1.4325954905,0.5464199185,0.7106197476,0.5677499771,0.8104912639,0.0134956181,17955.5046825653,11.0081393203633,31.2874562644429
"286","Greece",2017,"GTM","Latin America & Caribbean","Upper middle income",12.1089584215107,3.04710006713867,23,1.7437628084,0.6519630551,0.6259517074,0.5239846706,0.8269354105,1.1376957655,18690.6244835056,11.7891338745505,35.0340942348023
"287","Greece",2018,"GTM","Latin America & Caribbean","Upper middle income",12.9497781716325,3.10788011550903,23,1.8737445473,0.6837592125,0.6322152615,0.5350114703,0.803388536,0.7746702023,19942.0722985106,11.1477484259709,38.9929061011015
"288","Greece",2019,"GTM","Latin America & Caribbean","Upper middle income",12.5148201395084,3.16770005226135,23,2.4466729642,0.6863887906,0.6329841614,0.5488812327,0.7851180434,0.5171657661,19411.4392938556,10.6872101607746,40.1099326212275
"289","Guatemala",2008,"GRC","Europe & Central Asia","High income",4.33437090200764,0.0628999993205071,24,1.9151168257,0.1263985187,0.3193996847,0.4262606502,0.540990293,11.3541416567,2755.1297078548,18.2268454319826,25.1243459208619
"290","Guatemala",2009,"GRC","Europe & Central Asia","High income",4.81668302494517,0.0562000013887882,24,1.4065553928,0.1033981591,0.3148660362,0.4761509597,0.5454490185,1.8596778715,2604.2438916029,15.377603213332,24.3678264820599
"291","Guatemala",2010,"GRC","Europe & Central Asia","High income",6.33675998210945,0.0442100018262863,24,1.6181859969,0.1077877134,0.299480617,0.4455866814,0.507258296,3.8610120339,2797.3449603639,15.0488390141114,26.2254643341594
"292","Guatemala",2011,"GRC","Europe & Central Asia","High income",4.97164175756977,0.0489399991929531,24,2.5997244266,0.1158412471,0.2847607434,0.5065060854,0.4858611226,6.2151613659,3161.6641205734,15.0459163364946,27.0677057848772
"293","Guatemala",2012,"GRC","Europe & Central Asia","High income",5.07039725439092,0.0454300008714199,24,2.561356546,0.1066819504,0.2603338063,0.4296790063,0.4973757565,3.7829799482,3277.8796921506,15.0269248908262,25.267092636425
"294","Guatemala",2013,"GRC","Europe & Central Asia","High income",5.14501106587835,0.0391599982976913,24,2.7913431549,0.129292205,0.2295181304,0.5283535719,0.5551924109,4.3430430884,3436.2711101044,15.0905677104602,21.9981553963722
"295","Guatemala",2014,"GRC","Europe & Central Asia","High income",5.386782369186,0.0294899996370077,24,2.4931720576,0.204002589,0.2314424068,0.4646170139,0.5292522311,3.4180613266,3681.628336805,15.1717775824091,21.7443629245636
"296","Guatemala",2015,"GRC","Europe & Central Asia","High income",5.4761635770507,0.0306400004774332,24,1.9793738756,0.2136030495,0.2216720134,0.4772001803,0.5106389523,2.3892948625,3886.3601596558,14.51658077124,19.8299076925978
"297","Guatemala",2016,"GRC","Europe & Central Asia","High income",5.81589616041976,0.0231100004166365,24,1.7779553406,0.2871141732,0.2043560892,0.4925881028,0.5233765244,4.4478655935,4054.5937282393,13.8717170492479,18.7530892947864
"298","Guatemala",2017,"GRC","Europe & Central Asia","High income",5.34357296732413,0.0295499991625547,24,1.5770282739,0.3415349424,0.1832966954,0.446316421,0.548920691,4.4250765016,4322.0311084953,13.6094293441422,18.4950463014753
"299","Guatemala",2018,"GRC","Europe & Central Asia","High income",5.31041212978891,0.0294300001114607,24,1.339525041,0.3416256607,0.1856487691,0.4659141302,0.5395491719,3.7512082112,4351.7865883562,13.695895256103,18.1693265265636
"300","Guatemala",2019,"GRC","Europe & Central Asia","High income",4.91934688390265,0.0264699999243021,24,1.2673858943,0.4771795571,0.1850852668,0.4709739983,0.5459480882,3.7006092512,4511.2190506078,14.3258321771136,17.6124030262103
"301","Hungary",2008,"HUN","Europe & Central Asia","High income",24.9655353246467,0.977270007133484,26,4.0473843483,0.6674311757,0.7535434365,0.7767388821,0.6752712727,6.0513355351,15795.4233514581,23.3440810006802,79.1809186837228
"302","Hungary",2009,"HUN","Europe & Central Asia","High income",26.7277627086041,1.12762999534607,26,1.6566687268,0.5382788181,0.7483082414,0.7982568145,0.7176846266,4.2003125102,13095.692926302,22.6396580552545,74.2242534682997
"303","Hungary",2010,"HUN","Europe & Central Asia","High income",25.9226082301781,1.12817001342773,26,1.7793264562,0.6673417687,0.7389805317,0.7956556082,0.7009286284,4.8678180808,13234.972071075,20.0694609256006,81.107304239429
"304","Hungary",2011,"HUN","Europe & Central Asia","High income",25.1793464497144,1.17876994609833,26,4.6034808262,0.5124845505,0.6997141242,0.8235394955,0.6958515644,3.9198824035,14260.9033088681,19.5372960076462,86.0776968359815
"305","Hungary",2012,"HUN","Europe & Central Asia","High income",21.2196035849168,1.25381004810333,26,11.3353116476,0.7402055264,0.716611445,0.8034420013,0.6938516498,5.6676577851,12982.5267621682,19.1496970803263,85.8794009552351
"306","Hungary",2013,"HUN","Europe & Central Asia","High income",19.3688757278142,1.38361001014709,26,2.641031584,0.7457575798,0.6888914704,0.8288649917,0.6558660865,1.7211077013,13712.9121838314,20.7961589756003,85.4108225108653
"307","Hungary",2014,"HUN","Europe & Central Asia","High income",16.6901896742762,1.34416997432709,26,5.6475810055,0.7045875788,0.680886507,0.8025413752,0.608858943,-0.2220173138,14292.1826298894,22.0098079217717,87.1234667634739
"308","Hungary",2015,"HUN","Europe & Central Asia","High income",17.0832317107024,1.33920001983643,26,-11.610404563,0.5026353002,0.6875967979,0.800806582,0.5725864172,-0.0699834014,12715.4651547078,22.1722087035477,87.5264509328171
"309","Hungary",2016,"HUN","Europe & Central Asia","High income",17.559084616822,1.17963004112244,26,-4.227855198,0.6881445646,0.6651871204,0.7944411039,0.52972579,0.4183987717,13103.2562416087,19.4948024211895,86.4047382876954
"310","Hungary",2017,"HUN","Europe & Central Asia","High income",17.1828667542711,1.31679999828339,26,2.4556286198,0.8258851767,0.5706204772,0.7638341784,0.5443262458,2.4078395608,14619.7832881336,22.1480046331031,85.919564059938
"311","Hungary",2018,"HUN","Europe & Central Asia","High income",16.80992484918,1.50755000114441,26,4.0229518959,0.8748476505,0.5732890368,0.7711455226,0.5357789993,2.8488859398,16423.7673133199,24.7310703280629,83.7558447990519
"312","Hungary",2019,"HUN","Europe & Central Asia","High income",17.3630455826673,1.47736001014709,26,2.6465193227,0.8256964087,0.5730074644,0.7727558017,0.5473272204,3.3718452618,16781.827508669,27.0079539619542,81.5455830466533
"313","Iceland",2008,"ISL","Europe & Central Asia","High income",40.8871513668213,2.46413993835449,27,5.0883075228,0.8090065718,0.9735620618,0.6343297362,1,12.6726776408,56889.4120887183,25.3671853899064,40.300402396443
"314","Iceland",2009,"ISL","Europe & Central Asia","High income",31.5381171469776,2.59713006019592,27,0.5988124429,0.6404687166,0.9798343778,0.6238446832,0.9808478951,12.0035239703,41262.2841805283,15.3320803457827,48.7198050779344
"315","Iceland",2010,"ISL","Europe & Central Asia","High income",21.1566267628699,NA,27,1.7826616945,0.7187647223,1,0.5890314579,0.9387933612,5.4003342947,43197.4125137506,14.0825462124095,51.7462338383325
"316","Iceland",2011,"ISL","Europe & Central Asia","High income",21.0526345017737,2.40367007255554,27,7.2757741205,0.914506793,0.9520049095,0.5906821489,0.9142667651,3.9972325656,47672.8989546651,15.3675300643141,54.5455362550712
"317","Iceland",2012,"ISL","Europe & Central Asia","High income",15.3935184341565,NA,27,6.9493019595,0.9005269408,0.9807011485,0.5424003601,0.8763194084,5.1868352008,45957.8605875907,15.9829182811949,54.9260547223621
"318","Iceland",2013,"ISL","Europe & Central Asia","High income",15.7350976267997,1.69237995147705,27,2.4608332221,0.9101616144,0.967862308,0.5905944705,0.8385252357,3.8722285389,49765.0189964686,15.6019913704607,53.2477515083307
"319","Iceland",2014,"ISL","Europe & Central Asia","High income",17.1233941229536,1.93615996837616,27,2.5022532511,0.8546155095,0.9736705422,0.5205362439,0.8027533293,2.0469456588,54533.7689012804,17.158264022527,51.5190979483341
"320","Iceland",2015,"ISL","Europe & Central Asia","High income",20.1393879050807,2.18139004707336,27,4.0447925395,0.8212925196,0.9888711572,0.5197065473,0.764254272,1.6338050831,52912.4947716159,19.3330248107769,51.6517214467662
"321","Iceland",2016,"ISL","Europe & Central Asia","High income",23.3892313871534,2.10980010032654,27,-2.054732197,0.9403356314,0.9871367812,0.5149262547,0.7517591119,1.695932664,61944.3450687493,20.9356602022466,47.4840362948306
"322","Iceland",2017,"ISL","Europe & Central Asia","High income",26.3759840115862,2.08412003517151,27,-0.1674136277,0.8640469909,0.8728974462,0.4617588222,0.7685150504,1.758459872,71961.5320385189,21.7725010047987,45.7322400076772
"323","Iceland",2018,"ISL","Europe & Central Asia","High income",23.4733662516792,2.00020003318787,27,-1.4522655735,0.900811553,0.8804641366,0.4208802581,0.7738076448,2.6861295258,74414.0114539156,22.0026857952672,46.6343008224189
"324","Iceland",2019,"ISL","Europe & Central Asia","High income",38.0792033549769,2.32329988479614,27,-0.9047725304,0.9004741907,0.8830627799,0.4062286019,0.7932057977,3.0081815586,68813.4458681494,21.2981007901628,44.3590281416004
"325","Ireland",2008,"IRL","Europe & Central Asia","High income",14.0350128528012,1.39126002788544,28,-5.997338937,0.6087504625,0.8675833344,1,0.9047084451,3.1187143598,61615.6605997597,24.8421187310969,84.333282431752
"326","Ireland",2009,"IRL","Europe & Central Asia","High income",12.6030372997129,1.61371004581451,28,10.9196794261,0.5017501712,0.8738517165,1,0.9454081059,-1.6841279736,52334.7032951196,21.1631245505943,93.5561688922869
"327","Ireland",2010,"IRL","Europe & Central Asia","High income",22.9129358866036,1.59503996372223,28,19.3107105053,0.5235283971,0.8860593438,1,0.9338100553,-1.6188908092,48998.3633761601,17.5770583522352,103.242934938459
"328","Ireland",2011,"IRL","Europe & Central Asia","High income",24.9063415803016,1.55280005931854,28,9.8652575719,0.7465398908,0.8783515096,1,0.872294724,1.1954261954,52522.8997623553,16.7014346129843,103.256202512089
"329","Ireland",2012,"IRL","Europe & Central Asia","High income",25.5853552405034,1.55765998363495,28,21.6764750995,0.7427842617,0.8930596709,1,0.8410791159,1.8921417565,49433.4832111471,19.5784125286767,104.416732931729
"330","Ireland",2013,"IRL","Europe & Central Asia","High income",24.984525415739,1.56798005104065,28,21.2453757083,0.9519249201,0.88720119,1,0.8263940811,0.5373417211,51924.5684249334,18.5974827656772,104.008518157505
"331","Ireland",2014,"IRL","Europe & Central Asia","High income",24.9250545681881,1.52216005325317,28,18.6557138324,0.9552553892,0.8792614341,1,0.7951332927,0.3088493357,55996.7174613114,20.6355040266064,110.121635697035
"332","Ireland",2015,"IRL","Europe & Central Asia","High income",28.3417133190368,1.18290996551514,28,74.7500656875,0.9165490866,0.8855443597,1,0.725491643,-0.0579808663,62510.2555198376,24.1014646687377,122.096239962113
"333","Ireland",2016,"IRL","Europe & Central Asia","High income",32.8328927618757,1.17570996284485,28,13.1939180047,0.9270532727,0.8902177811,1,0.6288861036,-0.1750437609,63380.3075256563,35.8310185258518,121.695568587883
"334","Ireland",2017,"IRL","Europe & Central Asia","High income",29.0261774951923,1.25539994239807,28,15.751360874,0.8193592429,0.8100661635,1,0.6312130094,0.2585170341,70491.9932924491,33.1615158267232,121.01688342861
"335","Ireland",2018,"IRL","Europe & Central Asia","High income",24.9430127529303,1.16929996013641,28,-3.121065123,0.8270530701,0.8338066936,1,0.6081424952,0.7165843811,79788.2143509396,28.3929556801354,122.784715063326
"336","Ireland",2019,"IRL","Europe & Central Asia","High income",25.9771057714483,1.22589004039764,28,37.4404503172,0.832746923,0.8360293508,1,0.6000058651,0.8603324237,81560.4887872995,54.3043668949653,127.879646181738
"337","Israel",2008,"ISR","Middle East & North Africa","High income",17.056000899572,4.33012008666992,29,4.7412175859,0.4102925956,0.9003181458,0.7844999433,0.7263397574,4.5929018789,30632.4772754995,22.4373557960249,37.768993384928
"338","Israel",2009,"ISR","Middle East & North Africa","High income",23.3961327354591,4.12329006195068,29,2.215433893,0.4098289609,0.883100152,0.8448076248,0.7561557889,3.3270601654,28883.3441296848,20.8066734584095,32.5419682179758
"339","Israel",2010,"ISR","Middle East & North Africa","High income",19.3751872634769,3.92436003684998,29,2.9766758779,0.5362429023,0.8621574044,0.8761256933,0.7258302569,2.6768368068,32019.7083393299,21.0247225693682,34.1585761715727
"340","Israel",2011,"ISR","Middle East & North Africa","High income",18.3983611945413,4.00268983840942,29,3.2991253493,0.5584757328,0.8402140141,0.8639374971,0.723320365,3.4488319339,35161.2088578717,22.4069407327285,34.7593258289757
"341","Israel",2012,"ISR","Middle East & North Africa","High income",19.8913886373622,4.14155006408691,29,3.4895278448,0.6851302981,0.8627241254,0.8456301689,0.7289345264,1.7064172512,34037.6169390722,23.1612021875349,35.3135368991532
"342","Israel",2013,"ISR","Middle East & North Africa","High income",19.034818930691,4.07477998733521,29,4.0257102169,0.6776324511,0.8630569577,0.8809219003,0.7194899917,1.5153218143,38071.6524902812,22.4363380648426,33.2367754445811
"343","Israel",2014,"ISR","Middle East & North Africa","High income",19.4125897529755,4.15536022186279,29,1.9453934203,0.6401564479,0.8378350139,0.8849784732,0.6904351711,0.4861600403,39541.09393997,21.8645938763136,31.8734891196806
"344","Israel",2015,"ISR","Middle East & North Africa","High income",22.8957270297858,4.26147985458374,29,3.7778485033,0.7083275318,0.8462182283,0.8869305849,0.6775107384,-0.6340588783,37473.3488636545,21.0455795220592,31.1712490255778
"345","Israel",2016,"ISR","Middle East & North Africa","High income",21.8134039268515,4.5108699798584,29,3.7577834887,0.7201283574,0.8459149599,0.9078838229,0.6835387349,-0.5463709677,39100.904722005,22.328309561488,29.9549598852839
"346","Israel",2017,"ISR","Middle East & North Africa","High income",21.066975909014,4.65676021575928,29,4.7548261496,0.7028013468,0.7485644221,0.8921904564,0.7057676315,0.2452918162,42756.8250629222,21.9575756336494,29.2422558707299
"347","Israel",2018,"ISR","Middle East & North Africa","High income",22.5359225619068,4.79661989212036,29,5.7580908613,0.6903144717,0.751372993,0.8872665763,0.7035611868,0.8169868554,44184.0053972721,23.2320600202041,29.8939141012579
"348","Israel",2019,"ISR","Middle East & North Africa","High income",23.090928602753,5.13983011245728,29,4.3631995909,0.6944730878,0.752681613,0.8719946146,0.7150188684,0.8444658403,46228.8973311169,22.6564774125885,29.2984786508394
"349","Italy",2008,"ITA","Europe & Central Asia","High income",6.67509484585993,1.15971994400024,30,-0.4516699995,0.8020923734,0.7983059883,0.6655398011,0.7658159137,3.4923797419,40506.1499694483,21.2778792005419,26.8627746947944
"350","Italy",2009,"ITA","Europe & Central Asia","High income",7.79831134649512,1.21786999702454,30,0.916275363,0.6122745275,0.7831856608,0.6884791851,0.7937079668,0.7656307049,36786.5240549018,20.1105159917297,22.3991617339964
"351","Italy",2010,"ITA","Europe & Central Asia","High income",8.01443317808769,1.21797001361847,30,0.4300929782,0.6220514774,0.775436461,0.6726096272,0.7862818837,1.6195443316,35672.5250010181,20.0242242282747,25.0740498513169
"352","Italy",2011,"ITA","Europe & Central Asia","High income",7.96941913617163,1.20155000686646,30,1.4975540165,0.6408768892,0.7454363704,0.7056302428,0.7919501066,2.9357104268,38183.3351975874,19.7138715145081,26.8724634660876
"353","Italy",2012,"ITA","Europe & Central Asia","High income",7.59295959934669,1.26218998432159,30,0.0044325162,0.6485741138,0.760029912,0.6808367968,0.7954050303,3.3148939297,34674.730098011,18.3090594460448,28.3792428359574
"354","Italy",2013,"ITA","Europe & Central Asia","High income",7.77047173514885,1.30106997489929,30,1.1338498868,0.6344393492,0.7484147549,0.7398573756,0.7889124155,1.2446024892,35503.6155433827,17.2045869688649,28.6332430796986
"355","Italy",2014,"ITA","Europe & Central Asia","High income",7.73541373861765,1.33840000629425,30,1.0770004932,0.5944311023,0.7398614287,0.7158505321,0.7636314631,0.2338183643,35793.0043346928,16.7221680938053,29.1088281864091
"356","Italy",2015,"ITA","Europe & Central Asia","High income",8.1509013864216,1.33850002288818,30,1.0695098789,0.581386447,0.7238606811,0.7235685587,0.7479903698,0.1091276794,30480.0043570874,16.9354670146283,29.7159823723612
"357","Italy",2016,"ITA","Europe & Central Asia","High income",8.2895405832385,1.36642003059387,30,1.5176754401,0.5570666194,0.7173841596,0.7136811018,0.7496592402,-0.0500040003,31201.6023716821,17.1709969673074,29.3278907466434
"358","Italy",2017,"ITA","Europe & Central Asia","High income",7.80431332404267,1.37012994289398,30,1.2257686423,0.648839891,0.6311497092,0.6836141348,0.7698131204,1.325768946,32694.4062251409,17.4807761497111,30.733733319636
"359","Italy",2018,"ITA","Europe & Central Asia","High income",7.47553192693895,1.42443001270294,30,1.8012974852,0.6791983843,0.640938282,0.6986765265,0.7539889812,1.2422605587,34936.913640942,17.8461369797931,31.3535542007886
"360","Italy",2019,"ITA","Europe & Central Asia","High income",7.75677049995988,1.46299004554749,30,0.9030413674,0.6775164008,0.6407238841,0.6983655691,0.749997139,0.6339917093,33674.3987524538,17.9892394088215,31.6024197276206
"361","Japan",2008,"JPN","East Asia & Pacific","High income",18.7854952404703,3.29223990440369,31,0.4782975427,0.9992223978,0.6697509289,0.7822495699,0.9095600247,1.3832171054,39871.7503870295,25.2928155191183,17.235543376407
"362","Japan",2009,"JPN","East Asia & Pacific","High income",20.4042357483735,3.19589996337891,31,0.2256991314,0.7843312621,0.6519429684,0.7925485969,0.9374278188,-1.3312952501,41286.4178904505,23.624293447427,12.41956574798
"363","Japan",2010,"JPN","East Asia & Pacific","High income",19.0810645395601,3.10494995117188,31,-0.0217363239,0.8267281055,0.6448093653,0.794079423,0.9314213395,-0.7421441581,44955.7190827695,22.6196594231882,14.9185034496428
"364","Japan",2011,"JPN","East Asia & Pacific","High income",18.3493206122431,3.20536994934082,31,-0.0282094171,0.8398278356,0.6155704856,0.7965661883,0.913658917,-0.2773530187,48693.701579289,23.3511623002885,14.7744622613499
"365","Japan",2012,"JPN","East Asia & Pacific","High income",18.2015677459835,3.17371010780334,31,0.0276057357,0.8243150115,0.6314969063,0.780200541,0.9084943533,-0.0486453332,49058.9133111673,23.7736492973571,14.4147746129824
"366","Japan",2013,"JPN","East Asia & Pacific","High income",17.7272091325285,3.27895998954773,31,0.0441974898,0.8247045875,0.6209942698,0.7992464304,0.9034577012,0.3311608617,40823.7163806783,24.5565269630112,15.7841567318773
"367","Japan",2014,"JPN","East Asia & Pacific","High income",17.7512784757847,3.36788010597229,31,0.2456565646,0.7680282593,0.6079466939,0.7870363593,0.8965260983,2.7586497801,38414.8088304371,25.0845490939861,17.4186553484795
"368","Japan",2015,"JPN","East Asia & Pacific","High income",18.0189719802561,3.24071002006531,31,0.0669420554,0.7792671919,0.5986431241,0.80325073,0.8944013715,0.7983990969,34930.4366354955,24.9714561746572,17.4367598376529
